1	33	119.63.196.94	119.63.196.94		Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)
1	33	119.63.196.123	119.63.196.123		Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)
1	37	softbank126006034204.bbtec.net	126.6.34.204		Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0)
1	40	wtp-g4-maya9.sjdc	150.70.75.163		Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
2	17	wtp-gs-maya8.sjdc	150.70.97.43		Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
11	1	pl085.nas936.p-chiba.nttpc.ne.jp	210.136.88.85		Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0)
11	4	wtp-g4-maya9.sjdc	150.70.75.163		Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
13	38	pl085.nas936.p-chiba.nttpc.ne.jp	210.136.88.85	http://www.asa-kashiwa.net/remisecart1/main.cgi?mode=cart&sid=1&p=3&keyword=&sgroup=	Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0)
15	16	pl085.nas936.p-chiba.nttpc.ne.jp	210.136.88.85	http://www.asa-kashiwa.net/remisecart1/main.cgi?mode=cart&sid=1&p=8&keyword=&sgroup=	Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0)
16	16	p16084-ipngn1401marunouchi.tokyo.ocn.ne.jp	114.167.247.84	http://search.yahoo.co.jp/search?p=%E3%82%86%E3%81%9A%E3%82%8A%E3%81%AF%E3%80%80%E6%9F%8F&search.x=1&fr=top_ga1_sa&tid=top_ga1_sa&ei=UTF-8&aq=&oq=	Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)
18	27	m06.as.ogk.yahoo.co.jp	124.83.179.25		Y!J-BRI/0.0.1 crawler ( http://help.yahoo.co.jp/help/jp/search/indexing/indexing-15.html )
22	47	msnbot-157-55-33-24.search.msn.com	157.55.33.24		Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
