2	37	msnbot-65-55-213-67.search.msn.com	65.55.213.67		msnbot/2.0b (+http://search.msn.com/msnbot.htm)
4	41	crawl-66-249-74-199.googlebot.com	66.249.74.199		Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_1 like Mac OS X; en-us) AppleWebKit/532.9 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6531.22.7 (compatible; Googlebot-Mobile/2.1; +http://www.google.com/bot.html)
6	43	msnbot-157-55-33-50.search.msn.com	157.55.33.50		Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
10	12	pl561.nas93a.p-chiba.nttpc.ne.jp	111.89.247.49	http://search.yahoo.co.jp/search?p=%E3%82%86%E3%81%9A%E3%82%8A%E3%81%AF%E3%80%80%E3%83%AA%E3%82%B5%E3%82%A4%E3%82%AF%E3%83%AB&search.x=1&fr=top_ga1_sa&tid=top_ga1_sa&ei=UTF-8&aq=&oq=	Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0)
10	14	pl561.nas93a.p-chiba.nttpc.ne.jp	111.89.247.49		Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0)
10	38	p16084-ipngn1401marunouchi.tokyo.ocn.ne.jp	114.167.247.84	http://search.yahoo.co.jp/search?p=%E3%82%86%E3%81%9A%E3%82%8A%E3%81%AF%E3%80%80%E6%9F%8F&search.x=1&fr=top_ga1_sa&tid=top_ga1_sa&ei=UTF-8&aq=&oq=	Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)
11	53	msnbot-157-55-17-117.search.msn.com	157.55.17.117		Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2;  SLCC1;  .NET CLR 1.1.4322;  .NET CLR 2.0.50727;  .NET CLR 3.0.04506.648)
12	0	crawl-66-249-74-203.googlebot.com	66.249.74.203		Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
13	49	pl561.nas93a.p-chiba.nttpc.ne.jp	111.89.247.49	http://search.yahoo.co.jp/search?p=%E3%82%86%E3%81%9A%E3%82%8A%E3%81%AF%E3%80%80%E3%83%AA%E3%82%B5%E3%82%A4%E3%82%AF%E3%83%AB&search.x=1&fr=top_ga1_sa&tid=top_ga1_sa&ei=UTF-8&aq=&oq=	Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0)
14	0	p21090-ipngn100201motosinmat.mie.ocn.ne.jp	180.25.228.90	http://www.asa-kashiwa.net/	Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)
14	2	p21090-ipngn100201motosinmat.mie.ocn.ne.jp	180.25.228.90	http://www.asa-kashiwa.net/l-miso/q_a.html	Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)
16	29	hkrbm2221.chiba-ip.dti.ne.jp	59.156.123.221	http://search.yahoo.co.jp/search?p=%E3%83%AA%E3%82%B5%E3%82%A4%E3%82%AF%E3%83%AB%E3%82%86%E3%81%9A%E3%82%8A%E8%91%89&aq=-1&oq=&ei=UTF-8&fr=top_ga1_sa&x=wrt	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.4; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C)
16	34	wtp-g4-maya9.sjdc	150.70.75.163		Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
17	1	wtp-g9-maya7.iad1	150.70.172.238		Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
17	28	p16084-ipngn1401marunouchi.tokyo.ocn.ne.jp	114.167.247.84	http://search.yahoo.co.jp/search?p=%E3%82%86%E3%81%9A%E3%82%8A%E3%81%AF%E3%80%80%E6%9F%8F&search.x=1&fr=top_ga1_sa&tid=top_ga1_sa&ei=UTF-8&aq=1&oq=	Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)
21	2	softbank126006034204.bbtec.net	126.6.34.204	http://search.yahoo.co.jp/search;_ylt=A7dPTBA5iKNQx2oAqt.ncPt7?ei=UTF-8&p=%E3%82%86%E3%81%9A%E3%82%8A%E3%81%AF%E3%83%AA%E3%82%B5%E3%82%A4%E3%82%AF%E3%83%AB&fr=applep2&aq=-1&oq=	Mozilla/5.0 (iPhone; CPU iPhone OS 6_0_1 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A525 Safari/8536.25
21	12	s819043.xgsspn.imtp.tachikawa.spmode.ne.jp	1.79.19.43	http://www.google.co.jp/search?hl=ja&redir_esc=&client=ms-android-pmc&source=android-launcher-search&v=133247963&qsubts=1352895139645&action=devloc&q=%E3%83%AA%E3%82%B5%E3%82%A4%E3%82%AF%E3%83%AB%E3%82%86%E3%81%9A%E3%82%8A%E8%91%89&v=133247963	Mozilla/5.0 (Linux; U; Android 2.3.3; ja-jp; P-07C Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
