4	0	msnbot-65-55-213-67.search.msn.com	65.55.213.67		msnbot/2.0b (+http://search.msn.com/msnbot.htm)
10	59	crawl-66-249-74-55.googlebot.com	66.249.74.55		Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
18	3	crawl-66-249-74-55.googlebot.com	66.249.74.55		Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
21	41	msnbot-65-55-55-230.search.msn.com	65.55.55.230		Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
