3	0	crawl-119-235-237-92.naver.jp	119.235.237.92		Yeti/1.0 (NHN Corp.; http://help.naver.com/robots/)
9	31	msnbot-157-55-33-50.search.msn.com	157.55.33.50		Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
16	28	wtp-g4-maya9.sjdc	150.70.75.163		Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
