1	58	crawl-66-249-74-203.googlebot.com	66.249.74.203		Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
11	49	pl085.nas936.p-chiba.nttpc.ne.jp	210.136.88.85	http://search.yahoo.co.jp/search?p=%E3%82%86%E3%81%9A%E3%82%8A%E3%81%AF%E3%80%80%EF%BE%98%EF%BD%BB%EF%BD%B2%EF%BD%B8%EF%BE%99&search.x=1&fr=top_ga1_sa&tid=top_ga1_sa&ei=UTF-8&aq=&oq=	Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0)
13	32	crawl-66-249-74-199.googlebot.com	66.249.74.199		Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
14	5	p2012-ipbf2109marunouchi.tokyo.ocn.ne.jp	122.17.120.12	http://www.asa-kashiwa.net/	Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0; YTB730)
14	15	pl085.nas936.p-chiba.nttpc.ne.jp	210.136.88.85	http://search.yahoo.co.jp/search?p=%E3%83%AA%E3%82%B5%E3%82%A4%E3%82%AF%E3%83%AB%E3%80%80%E3%82%86%E3%81%9A%E3%82%8A%E8%91%89&aq=-1&oq=&ei=UTF-8&fr=top_ga1_sa&x=wrt	Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0)
14	17	wtp-g9-maya3.iad1	150.70.172.234		Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
14	19	p16084-ipngn1401marunouchi.tokyo.ocn.ne.jp	114.167.247.84	http://search.yahoo.co.jp/search?p=%E3%82%86%E3%81%9A%E3%82%8A%E3%81%AF%E3%80%80%E6%9F%8F&search.x=1&fr=top_ga1_sa&tid=top_ga1_sa&ei=UTF-8&aq=0&oq=%E3%82%86%E3%81%9A%E3%82%8A%E3%81%AF	Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)
15	26	pl085.nas936.p-chiba.nttpc.ne.jp	210.136.88.85	http://www.google.co.jp/url?sa=t&rct=j&q=%E3%82%86%E3%81%9A%E3%82%8A%E8%91%89%E3%80%80%EF%BE%98%EF%BD%BB%EF%BD%B2%EF%BD%B8%EF%BE%99&source=web&cd=1&ved=0CCMQFjAA&url=http%3A%2F%2Fwww.asa-kashiwa.net%2Fl-miso%2Findex.php&ei=dTdpUNG1GersmAWHhIHABQ&usg=AFQjCNFD6Z-WR9c-fs04o1uavBGO4frKKg	Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0)
15	29	wtp-g9-maya5.iad1	150.70.172.236		Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
16	43	crawl-66-249-74-199.googlebot.com	66.249.74.199		Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_1 like Mac OS X; en-us) AppleWebKit/532.9 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6531.22.7 (compatible; Googlebot-Mobile/2.1; +http://www.google.com/bot.html)
17	57	crawl-119-235-237-20.naver.jp	119.235.237.20		Yeti/1.0 (NHN Corp.; http://help.naver.com/robots/)
19	16	wtp-g4-maya9.sjdc	150.70.75.163		Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
