4	9	crawl-66-249-74-203.googlebot.com	66.249.74.203		Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
10	7	213.186.127.5.utel.net.ua	213.186.127.5		Mozilla/5.0 (compatible; AhrefsBot/3.1; +http://ahrefs.com/robot/)
10	28	pl561.nas93a.p-chiba.nttpc.ne.jp	111.89.247.49	http://search.yahoo.co.jp/search?p=%E3%82%86%E3%81%9A%E3%82%8A%E3%81%AF%E3%80%80%EF%BE%98%EF%BD%BB%EF%BD%B2%EF%BD%B8%EF%BE%99&search.x=1&fr=top_ga1_sa&tid=top_ga1_sa&ei=UTF-8&aq=&oq=	Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0)
10	31	pl561.nas93a.p-chiba.nttpc.ne.jp	111.89.247.49	http://search.yahoo.co.jp/search?p=%E3%82%86%E3%81%9A%E3%82%8A%E3%81%AF%E3%80%80%EF%BE%98%EF%BD%BB%EF%BD%B2%EF%BD%B8%EF%BE%99&search.x=1&fr=top_ga1_sa&tid=top_ga1_sa&ei=UTF-8&aq=&oq=	Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0)
22	11	p28229-adsao12honb5-acca.tokyo.ocn.ne.jp	220.96.84.229	http://search.yahoo.co.jp/search?p=%E3%82%86%E3%81%9A%E3%82%8A%E3%81%AF%E3%80%80%E3%83%AA%E3%82%B5%E3%82%A4%E3%82%AF%E3%83%AB&aq=-1&oq=&ei=UTF-8&fr=top_ga1_sa&x=wrt	Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)
22	14	wtp-g4-maya9.sjdc	150.70.75.163		Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
22	15	p28229-adsao12honb5-acca.tokyo.ocn.ne.jp	220.96.84.229	http://search.yahoo.co.jp/search?p=%E3%82%86%E3%81%9A%E3%82%8A%E3%81%AF%E3%80%80%E3%83%AA%E3%82%B5%E3%82%A4%E3%82%AF%E3%83%AB&aq=-1&oq=&ei=UTF-8&fr=top_ga1_sa&x=wrt	Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)
23	6	softbank126006034204.bbtec.net	126.6.34.204		Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0)
23	36	softbank126006034204.bbtec.net	126.6.34.204		Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0)
23	38	wtp-g9-maya3.iad1	150.70.172.234		Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
