12	0	188.143.232.211	188.143.232.211		Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)
17	14	kd113146073177.ppp-bb.dion.ne.jp	113.146.73.177		Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; YTB730)
21	24	msnbot-65-55-208-12.search.msn.com	65.55.208.12		Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534+ (KHTML, like Gecko) BingPreview/1.0b
21	24	msnbot-157-55-35-46.search.msn.com	157.55.35.46		Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
21	53	74.125.16.218	74.125.16.218		Mozilla/5.0 (en-us) AppleWebKit/534.14 (KHTML, like Gecko; Google Wireless Transcoder) Chrome/9.0.597 Safari/534.14
