1	2	msnbot-65-55-213-67.search.msn.com	65.55.213.67		msnbot/2.0b (+http://search.msn.com/msnbot.htm)
14	45	kd113146073177.ppp-bb.dion.ne.jp	113.146.73.177		Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; YTB730)
15	19	crawl-66-249-74-199.googlebot.com	66.249.74.199		Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
17	58	wtp-g9-maya1.iad1	150.70.172.232		Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
22	11	msnbot-65-55-52-87.search.msn.com	65.55.52.87		Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
22	11	msnbot-65-55-52-87.search.msn.com	65.55.52.87		Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
23	51	evo-hl21-1.gameservers.net	62.212.73.211		Mozilla/5.0 (compatible; MJ12bot/v1.4.3; http://www.majestic12.co.uk/bot.php?+)
